initial,study_ID,species_ID,origin,note,data_source,fig_file_name,extraction_method,data_type,animal_maintenance_notes,field_or_lab,n_temps,cohort_ID,individual_ID,metric_body_length,mean_body_length,individual_body_length,body_length_units,mean_body_length_error,mean_body_length_error_units,min_body_length,max_body_length,individual_body_mass,mean_body_mass,body_mass_units,mean_body_mass_error,mean_body_mass_upper_error,mean_body_mass_lower_error,mean_body_mass_error_units,body_mass_min,body_mass_max,initial_mean_body_length,initial_mean_body_length_unit,initial_mean_body_length_error,initial_mean_body_length_error_unit,initial_mean_body_mass,initial_mean_body_mass_unit,initial_mean_body_mass_error,initial_mean_body_mass_error_unit,body_mass_type,sex,mean_age,mean_age_unit,mean_age_error,mean_age_error_unit,number_of_fish_per_tank,number_of_observations_on_which_the_reported_mean_and_error_is_calculated,number_of_independent_replicates_of_treatment_temperature (this will be 1 if pseudoreplicated or every tank was entered on a separate line),notes_about_sample_size_and_replication,percent_survival,percent_survival_error,percent_survival_error_unit,initial_sample_size,final_sample_size,acclim_time_total_days,acclim_time_min_days,acclim_time_max_days,acclim_time_median,post_acclim_exposure_duration,post_acclim_exposure_duration_unit,duration_of_study_days,acclim_time_error,acclim_time_error_unit,acclim_temp,acclim_temp_error,acclim_temp_error_unit,test_temp,test_temp_error,test_temp_error_unit,temp_units,curve_type,life_stage_manip,life_stage_tested,response_desc,response_type,experiment_design_notes,treatment_1_type,treatment_1_group,treatment_1_group_units,treatment_1_group_error,treatment_1_group_error_units,treatment_2_type,treatment_2_group,treatment_2_group_units,treatment_2_group_error,treatment_2_group_error_units,response_ind,response_mode,response_median,response_mean,response_unit,equation_used,response_error,response_upper_error,response_lower_error,response_error_unit,min_response,max_response,latitude,longitude,lat_long_units,lat_long_method,collection_site,habitat,habitat_source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_G2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,21, n/a, n/a,21,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.688,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_G2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,21, n/a, n/a,21,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.971,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_G2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,21, n/a, n/a,21,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.073,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_G2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,21, n/a, n/a,21,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.75,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_G2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,21, n/a, n/a,21,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.064,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_G2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,21, n/a, n/a,21,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.186,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_G2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,21, n/a, n/a,21,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.378,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_G2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,21, n/a, n/a,21,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.57,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_H2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,24, n/a, n/a,24,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.759,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_H2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,24, n/a, n/a,24,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.526,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_H2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,24, n/a, n/a,24,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.091,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_H2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,24, n/a, n/a,24,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.364,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
HM,2_0058,SP35,wild,"offspring of wild captured fish, location is from parent capture. should get 3 curves from this study, one for each treatment. they are individual resposnes but take mean to get mean for curve fitting. The treatment of acclim temp (natural, heated, mixed) occured at embyronic stages/development--but the growth temp exposure occured at juvenile age. Also, after hatching the fish were all put in water of the same temp (what they called natural water temp -- 6.5-20C) so the treatment is only during incubation ",figure,Finstad_Jonsson_fig2,webplotdigitizer,published,,lab,8,2_0058_H2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.2,g,1.2,SD,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,2,"The growth performance experiment was run at 8 temperatures (range 6 to 24°C) in 2 batches, from 16 September to 7 October (10, 14, 18, 21 and 24°C) and from 7 to 27 October (6, 8 and 16°C).  No fish was used more than once. The setup was designed so that 2 replicates of each incubation temperature were run simultaneously for each experimental temperature. Ten individually marked fish (Alcian blue in fins and adipose fin clipping) were used in each tank.",,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,24, n/a, n/a,24,n/a,n/a,C,batch-acclim,embyro,juvenile,growth,standardized growth,,incubation_temp,natural,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.587,n/a,n/a,n/a,Ω%,"Ostrovsky (1995), and in paper",n/a,n/a,n/a,n/a,n/a,n/a,59,6,decimal-degrees,reported,River Imsa,river,source
